m,order,mean,std,sem,count,minimum,maximum
1422,inf,3.2849552782859517,0.02106120101680408,0.000666013654717551,1000,3.2103603452112917,3.347816870711474
1438,1.0,6.071990534867469,0.011560484160842427,0.000365574608025624,1000,6.038323286260569,6.1054067374730945
1438,2.0,5.396455571296217,0.02070671356176778,0.0006548037771188386,1000,5.338490863432491,5.456072710388248
1438,inf,3.2717438024660495,0.020460368544766853,0.0006470136636792804,1000,3.2087043257102517,3.3289500491971045
1455,1.0,6.069467849474189,0.011998298302535416,0.00037941950682143934,1000,6.026252469307626,6.110571418571831
1455,2.0,5.385376787878212,0.0218626348289988,0.0006913572171216204,1000,5.292000311550989,5.4586883232785715
1455,inf,3.256752268443249,0.021389575861394436,0.0006763977790696444,1000,3.1683000513214017,3.32033103598033
1471,1.0,6.067067575577508,0.011233724679454918,0.00035524156594322475,1000,6.034999471293184,6.098452573627482
1471,2.0,5.376835068283339,0.020160642630232508,0.0006375354980422254,1000,5.3094748328669095,5.429447225019272
1471,inf,3.2458566429563707,0.019699445898243902,0.0006229511768171231,1000,3.1725092287336523,3.300927810223561
1487,1.0,6.06482020805456,0.011382198099445259,0.0003599367077348673,1000,6.015735794230028,6.0956274356841975
1487,2.0,5.366720854581183,0.020464222265674712,0.0006471355290346349,1000,5.282901558218345,5.426307817576885
1487,inf,3.232477872753876,0.019736929331090617,0.0006241365070402989,1000,3.15674054612302,3.288500007487619
1503,1.0,6.06223205059682,0.01145584211802843,0.00036226553608257315,1000,6.026293768266978,6.106080071086775
1503,2.0,5.3568839072552015,0.02075368886096361,0.0006562892665111056,1000,5.2839659924659,5.424126893209126
1503,inf,3.2199179232421544,0.019961635420095377,0.0006312423374939346,1000,3.146231914363968,3.271109369259449
1519,1.0,6.059504949117151,0.011540242562300875,0.00036493451247688355,1000,6.025657684243732,6.0938177620407785
1519,2.0,5.346863258831352,0.02026812603943643,0.0006409344218798684,1000,5.283455230496828,5.40625461655592
1519,inf,3.207387296468995,0.018987577073138258,0.0006004399079911042,1000,3.1469326514984375,3.2638542097994163
1535,1.0,6.0566246585682775,0.01103788869824478,0.000349048688458845,1000,6.018737767411521,6.089783302906137
1535,2.0,5.336266553763337,0.019729131441730607,0.0006238899161271028,1000,5.265552995966636,5.399318785935742
1535,inf,3.194503441568419,0.018518072729083238,0.0005855928770055322,1000,3.135797989523031,3.2515664935960062
1552,1.0,6.054105134592874,0.01104485832491271,0.0003492690874059621,1000,6.015465141305187,6.086953816685832
1552,2.0,5.325748800605694,0.020080719643782875,0.0006350081112963893,1000,5.257448637473582,5.383642002941914
1552,inf,3.181485660423772,0.018798374271234593,0.000594456790054092,1000,3.1191078879501957,3.235178190942226
1568,1.0,6.051509460017082,0.011603639821273283,0.0003669393098345271,1000,6.008800549946919,6.086933691046143
1568,2.0,5.315731591782675,0.020623853747848923,0.0006521835197340255,1000,5.233829175864116,5.3867747068004945
1568,inf,3.169238432228826,0.018951899369114046,0.0005993116799270855,1000,3.0901132783268337,3.2329446003666944
1584,1.0,6.048131194958882,0.011135012323029133,0.00035212000714814637,1000,6.0064568881058555,6.080729735705752
1584,2.0,5.305085458202977,0.02013476504150926,0.0006367171768350399,1000,5.224301134001746,5.36854398042934
1584,inf,3.157116564991001,0.018374774360015552,0.0005810613846931191,1000,3.086213103139453,3.2137962096330464
1600,1.0,6.0457759458194165,0.010950446535694124,0.0003462835244869375,1000,6.005975609459537,6.087947105383883
1600,2.0,5.294749763649164,0.020123862478331672,0.0006363724075152893,1000,5.230312878776964,5.362111581325579
1600,inf,3.1445656305696468,0.018645430012225527,0.0005896202679189381,1000,3.0824786162062363,3.1959750103442666
