n,M,family,sample,entropy
10,107,random_subsets_natural_partition,3004,4.2047364618050915
10,107,random_subsets_natural_partition,3005,3.944211853087608
10,107,random_subsets_natural_partition,3006,4.058929064071882
10,107,random_subsets_natural_partition,3007,4.0094562378004275
10,107,random_subsets_natural_partition,3008,4.073385272668648
10,107,random_subsets_natural_partition,3009,4.029647813742194
10,107,random_subsets_natural_partition,3010,4.222060834654369
10,107,random_subsets_natural_partition,3011,4.078034492271481
10,107,random_subsets_natural_partition,3012,4.17565638289555
10,107,random_subsets_natural_partition,3013,4.075427817995346
10,107,random_subsets_natural_partition,3014,4.175957480925445
10,107,random_subsets_natural_partition,3015,4.022806560317032
10,107,random_subsets_natural_partition,3016,4.10917433598841
10,107,random_subsets_natural_partition,3017,4.055771759001975
10,107,random_subsets_natural_partition,3018,4.170444704286131
10,107,random_subsets_natural_partition,3019,4.066313138978551
10,107,random_subsets_natural_partition,3020,4.122771552352957
10,107,random_subsets_natural_partition,3021,4.059469444867099
10,107,random_subsets_natural_partition,3022,4.122117985429215
10,107,random_subsets_natural_partition,3023,4.106480716758398
10,107,random_subsets_natural_partition,3024,4.14597262337658
10,107,random_subsets_natural_partition,3025,4.037386348519175
10,107,random_subsets_natural_partition,3026,3.9923975908903686
10,107,random_subsets_natural_partition,3027,4.107034996767991
10,107,random_subsets_natural_partition,3028,4.1315379384475515
10,107,random_subsets_natural_partition,3029,4.099731799633876
10,107,random_subsets_natural_partition,3030,4.01184500871805
10,107,random_subsets_natural_partition,3031,4.010412022195485
10,107,random_subsets_natural_partition,3032,3.999163580480893
10,107,random_subsets_natural_partition,3033,4.042181289004843
10,107,random_subsets_natural_partition,3034,4.192654999605806
10,107,random_subsets_natural_partition,3035,4.029258903721097
10,107,random_subsets_natural_partition,3036,4.093383212456575
10,107,random_subsets_natural_partition,3037,4.107955921143876
10,107,random_subsets_natural_partition,3038,4.017445072801355
10,107,random_subsets_natural_partition,3039,4.043951921810801
10,107,random_subsets_natural_partition,3040,4.104872919332443
10,107,random_subsets_natural_partition,3041,4.003389742299739
10,107,random_subsets_natural_partition,3042,4.1265345629299865
10,107,random_subsets_natural_partition,3043,4.114859576165719
10,107,random_subsets_natural_partition,3044,4.062659267970894
10,107,random_subsets_natural_partition,3045,4.084343553007085
10,107,random_subsets_natural_partition,3046,4.182512787840017
10,107,random_subsets_natural_partition,3047,3.929589471987836
10,107,random_subsets_natural_partition,3048,4.056979721520403
10,107,random_subsets_natural_partition,3049,4.134209296677333
10,107,random_subsets_natural_partition,3050,4.0836439113228735
10,107,random_subsets_natural_partition,3051,3.999613755167883
10,107,random_subsets_natural_partition,3052,4.153930297078682
10,107,random_subsets_natural_partition,3053,4.061458388330572
10,107,random_subsets_natural_partition,3054,4.066885017711661
10,107,random_subsets_natural_partition,3055,4.106699641946561
10,107,random_subsets_natural_partition,3056,4.1408031519880515
10,107,random_subsets_natural_partition,3057,4.064679404083471
10,107,random_subsets_natural_partition,3058,4.057205005488842
10,107,random_subsets_natural_partition,3059,4.044894853578077
10,107,random_subsets_natural_partition,3060,4.0506734543752305
10,107,random_subsets_natural_partition,3061,3.958840477635824
10,107,random_subsets_natural_partition,3062,4.0254151255989505
10,107,random_subsets_natural_partition,3063,4.035467527791277
10,107,random_subsets_natural_partition,3064,4.094542482696167
10,107,random_subsets_natural_partition,3065,4.012660964845196
10,107,random_subsets_natural_partition,3066,4.101288663305416
10,107,random_subsets_natural_partition,3067,4.038174407584531
10,107,random_subsets_natural_partition,3068,4.014834588621578
10,107,random_subsets_natural_partition,3069,4.066473803044923
10,107,random_subsets_natural_partition,3070,4.131074247235964
10,107,random_subsets_natural_partition,3071,4.059610350042631
10,107,random_subsets_natural_partition,3072,4.048555135551534
10,107,random_subsets_natural_partition,3073,4.175200674896926
10,107,random_subsets_natural_partition,3074,3.9807330855186587
10,107,random_subsets_natural_partition,3075,4.039415562977806
10,107,random_subsets_natural_partition,3076,4.032134995388082
10,107,random_subsets_natural_partition,3077,4.014623793998434
10,107,random_subsets_natural_partition,3078,4.020487020696015
10,107,random_subsets_natural_partition,3079,4.111116522131612
10,107,random_subsets_natural_partition,3080,4.017938808493406
10,107,random_subsets_natural_partition,3081,4.013823679711605
10,107,random_subsets_natural_partition,3082,4.143978952813457
10,107,random_subsets_natural_partition,3083,4.0260101750372845
10,107,random_subsets_natural_partition,3084,3.9620049579679995
10,107,random_subsets_natural_partition,3085,4.048125255190956
10,107,random_subsets_natural_partition,3086,4.019121138630647
10,107,random_subsets_natural_partition,3087,4.147676297800449
10,107,random_subsets_natural_partition,3088,4.188176166645108
10,107,random_subsets_natural_partition,3089,4.054553178225927
10,107,random_subsets_natural_partition,3090,4.112218872438057
10,107,random_subsets_natural_partition,3091,4.106646210825426
10,107,random_subsets_natural_partition,3092,4.043675268870704
10,107,random_subsets_natural_partition,3093,4.0515147694043225
10,107,random_subsets_natural_partition,3094,3.9933340841114378
10,107,random_subsets_natural_partition,3095,4.071323782938013
10,107,random_subsets_natural_partition,3096,3.9349724685781777
10,107,random_subsets_natural_partition,3097,4.107902158972976
10,107,random_subsets_natural_partition,3098,4.102930068723949
10,107,random_subsets_natural_partition,3099,4.049327979338699
10,107,random_subsets_natural_partition,3100,3.8893090777490014
10,107,random_subsets_natural_partition,3101,4.023978510928685
10,107,random_subsets_natural_partition,3102,4.0887190127322715
10,107,random_subsets_natural_partition,3103,4.132489654619249
10,107,random_subsets_natural_partition,3104,3.9798799522794495
10,107,random_subsets_natural_partition,3105,4.1780851822670195
10,107,random_subsets_natural_partition,3106,4.047159960331394
10,107,random_subsets_natural_partition,3107,4.022851906344167
10,107,random_subsets_natural_partition,3108,4.098712339029403
10,107,random_subsets_natural_partition,3109,4.033656903034024
10,107,random_subsets_natural_partition,3110,4.103354935695478
10,107,random_subsets_natural_partition,3111,4.0649581096466125
10,107,random_subsets_natural_partition,3112,4.114171555594153
10,107,random_subsets_natural_partition,3113,4.10911340053532
10,107,random_subsets_natural_partition,3114,4.197261239789161
10,107,random_subsets_natural_partition,3115,4.182094230546866
10,107,random_subsets_natural_partition,3116,4.0685945661132665
10,107,random_subsets_natural_partition,3117,4.044114093718478
10,107,random_subsets_natural_partition,3118,4.077794735477189
10,107,random_subsets_natural_partition,3119,3.9079981373889705
10,107,random_subsets_natural_partition,3120,3.9243517841183038
10,107,random_subsets_natural_partition,3121,4.1970531397627875
10,107,random_subsets_natural_partition,3122,4.129660726626672
10,107,random_subsets_natural_partition,3123,4.019789548532671
10,107,random_subsets_natural_partition,3124,4.050793311579817
10,107,random_subsets_natural_partition,3125,4.10235372241847
10,107,random_subsets_natural_partition,3126,4.048498382843672
10,107,random_subsets_natural_partition,3127,4.121742367676642
10,107,random_subsets_natural_partition,3128,4.082020904074
10,107,random_subsets_natural_partition,3129,3.9236898290228197
10,107,random_subsets_natural_partition,3130,4.0994648034694166
10,107,random_subsets_natural_partition,3131,4.09560984040159
10,107,random_subsets_natural_partition,3132,4.0931541465303205
10,107,random_subsets_natural_partition,3133,4.081014981435229
10,107,random_subsets_natural_partition,3134,4.051145069267549
10,107,random_subsets_natural_partition,3135,4.056953059593815
10,107,random_subsets_natural_partition,3136,4.064619974799276
10,107,random_subsets_natural_partition,3137,4.081751848429741
10,107,random_subsets_natural_partition,3138,4.144310949635929
10,107,random_subsets_natural_partition,3139,4.052113742790937
10,107,random_subsets_natural_partition,3140,4.05722085848557
10,107,random_subsets_natural_partition,3141,4.023654979646801
10,107,random_subsets_natural_partition,3142,4.053421408972376
10,107,random_subsets_natural_partition,3143,4.094869121898489
10,107,random_subsets_natural_partition,3144,4.030440161162547
10,107,random_subsets_natural_partition,3145,4.081652749288511
10,107,random_subsets_natural_partition,3146,4.033358929562784
10,107,random_subsets_natural_partition,3147,4.109681932381629
10,107,random_subsets_natural_partition,3148,4.149227060885469
10,107,random_subsets_natural_partition,3149,3.999990570688074
10,107,random_subsets_natural_partition,3150,3.9594543650038068
10,107,random_subsets_natural_partition,3151,4.086892808416613
10,107,random_subsets_natural_partition,3152,4.112149848912392
10,107,random_subsets_natural_partition,3153,4.175484182962041
10,107,random_subsets_natural_partition,3154,4.036234124439715
10,107,random_subsets_natural_partition,3155,4.115007050244958
10,107,random_subsets_natural_partition,3156,4.081390992310839
10,107,random_subsets_natural_partition,3157,4.162412382924795
10,107,random_subsets_natural_partition,3158,4.138042801775362
10,107,random_subsets_natural_partition,3159,4.094633692866755
10,107,random_subsets_natural_partition,3160,4.075758642672526
10,107,random_subsets_natural_partition,3161,4.113993202643837
10,107,random_subsets_natural_partition,3162,4.0416051906721515
10,107,random_subsets_natural_partition,3163,4.19045656468161
10,107,random_subsets_natural_partition,3164,4.104168693434089
10,107,random_subsets_natural_partition,3165,4.123518999537881
10,107,random_subsets_natural_partition,3166,4.039620073654185
10,107,random_subsets_natural_partition,3167,3.9556082507094272
10,107,random_subsets_natural_partition,3168,4.091708148893234
10,107,random_subsets_natural_partition,3169,4.081634895615774
10,107,random_subsets_natural_partition,3170,3.975583707396438
10,107,random_subsets_natural_partition,3171,3.85987942460556
10,107,random_subsets_natural_partition,3172,4.025669061679254
10,107,random_subsets_natural_partition,3173,4.079030718845462
10,107,random_subsets_natural_partition,3174,4.064951186774795
10,107,random_subsets_natural_partition,3175,4.05196543448135
10,107,random_subsets_natural_partition,3176,3.949466211602018
10,107,random_subsets_natural_partition,3177,4.086376939761674
10,107,random_subsets_natural_partition,3178,4.21409317934248
10,107,random_subsets_natural_partition,3179,3.989230807801256
10,107,random_subsets_natural_partition,3180,4.176935306415174
10,107,random_subsets_natural_partition,3181,4.054441153248434
10,107,random_subsets_natural_partition,3182,4.117373526396572
10,107,random_subsets_natural_partition,3183,4.132270520876601
10,107,random_subsets_natural_partition,3184,4.055935280928161
10,107,random_subsets_natural_partition,3185,4.066021926854983
10,107,random_subsets_natural_partition,3186,4.051201436553683
10,107,random_subsets_natural_partition,3187,4.017931744951673
10,107,random_subsets_natural_partition,3188,4.1601444537905286
10,107,random_subsets_natural_partition,3189,4.043048356144251
10,107,random_subsets_natural_partition,3190,4.1543026631271465
10,107,random_subsets_natural_partition,3191,4.108905887214317
10,107,random_subsets_natural_partition,3192,4.062208254891145
